,Video_name,frame_name,face_name,Anger,Disgust,Fear,Happy,Sad,Surprise,Neutral,Time,result
83,movie5,movie5-0255.jpg,movie5-0255-1.jpg,0.09548482298851013,0.006923089735209942,0.09630259871482848,0.2047553658485413,0.4604104161262512,0.004567165859043597,0.13155655562877655,127.5,Sad
238,movie5,movie5-0256.jpg,movie5-0256-1.jpg,0.11313895136117935,0.0031461026519536968,0.11125239729881288,0.07043735682964325,0.6761639714241028,0.0020373354200273752,0.02382379211485386,128.0,Sad
30,movie5,movie5-0262.jpg,movie5-0262-1.jpg,0.22954465448856354,0.023719334974884987,0.13755840063095093,0.01914392039179802,0.5654155611991882,0.005831888411194086,0.018786314874887463,131.0,Sad
218,movie5,movie5-0263.jpg,movie5-0263-1.jpg,0.12881478667259216,0.010592112317681313,0.1894487589597702,0.02278050966560841,0.5985776782035828,0.007410362828522921,0.04237578436732292,131.5,Sad
226,movie5,movie5-0264.jpg,movie5-0264-1.jpg,0.1485823541879654,0.04079888388514519,0.2638750970363617,0.05060220509767532,0.4511182606220245,0.024544423446059227,0.020478809252381325,132.0,Sad
222,movie5,movie5-0265.jpg,movie5-0265-1.jpg,0.16725580394268036,0.0204375758767128,0.17067457735538485,0.057869542390108115,0.5528711080551147,0.009160496294498444,0.02173096314072609,132.5,Sad
246,movie5,movie5-0266.jpg,movie5-0266-1.jpg,0.1323157697916031,0.02040790393948555,0.21515731513500214,0.14872056245803833,0.4321175515651703,0.012321810238063335,0.03895914927124977,133.0,Sad
271,movie5,movie5-0267.jpg,movie5-0267-1.jpg,0.09823039174079896,0.005349918734282254,0.10053211450576782,0.10642436146736144,0.5511535406112671,0.006965057458728553,0.13134466111660004,133.5,Sad
78,movie5,movie5-0268.jpg,movie5-0268-1.jpg,0.009028403088450432,0.00019526193500496447,0.011936635710299015,0.8699389100074768,0.03211526945233345,0.005082638468593359,0.07170272618532181,134.0,Happy
239,movie5,movie5-0269.jpg,movie5-0269-1.jpg,0.020590586587786674,0.001422265311703086,0.02452431060373783,0.7758965492248535,0.1160574033856392,0.0038383607752621174,0.05767052620649338,134.5,Happy
258,movie5,movie5-0270.jpg,movie5-0270-1.jpg,0.22628529369831085,0.008839148096740246,0.1705341786146164,0.020039482042193413,0.4910582005977631,0.005057891365140677,0.07818576693534851,135.0,Sad
283,movie5,movie5-0271.jpg,movie5-0271-1.jpg,0.37428539991378784,0.007261445280164479,0.0893646702170372,0.3000159859657288,0.18057997524738312,0.010049964301288128,0.038442477583885186,135.5,Anger
286,movie5,movie5-0274.jpg,movie5-0274-1.jpg,0.2456979751586914,0.009129488840699196,0.14021624624729154,0.041511569172143936,0.4655222296714783,0.00919617898762226,0.08872633427381517,137.0,Sad
193,movie5,movie5-0275.jpg,movie5-0275-1.jpg,0.06727927178144455,0.0015020378632470965,0.0487242192029953,0.5602278113365173,0.2990076243877411,0.0023370657581835985,0.020921967923641205,137.5,Happy
7,movie5,movie5-0276.jpg,movie5-0276-1.jpg,0.08656378090381622,0.029537908732891083,0.22270508110523224,0.33238089084625244,0.25534358620643616,0.014084741473197937,0.05938397720456124,138.0,Happy
157,movie5,movie5-0277.jpg,movie5-0277-1.jpg,0.01825488917529583,0.0022270884364843373,0.025629002600908283,0.8162029385566711,0.10975195467472076,0.0035515215713530783,0.02438262291252613,138.5,Happy
272,movie5,movie5-0278.jpg,movie5-0278-1.jpg,0.09679514169692993,0.01813243143260479,0.1572539210319519,0.4089114665985107,0.2428576797246933,0.01058487594127655,0.06546436995267868,139.0,Happy
263,movie5,movie5-0279.jpg,movie5-0279-1.jpg,0.04213171079754829,0.005002723075449468,0.057355765253305435,0.6520687937736511,0.2024836838245392,0.013471199199557304,0.027486102655529976,139.5,Happy
196,movie5,movie5-0280.jpg,movie5-0280-1.jpg,0.11663797497749327,0.010879208333790302,0.14192424714565274,0.1830023229122162,0.467485785484314,0.01285045687109232,0.0672200620174408,140.0,Sad
230,movie5,movie5-0281.jpg,movie5-0281-1.jpg,0.19309529662132266,0.021796248853206638,0.1511709690093994,0.15971487760543826,0.4176889359951019,0.012833244167268276,0.04370047152042389,140.5,Sad
251,movie5,movie5-0282.jpg,movie5-0282-1.jpg,0.024082928895950317,0.003917285241186619,0.03540506586432457,0.8517052531242371,0.042935788631439216,0.011149919591844082,0.03080360777676105,141.0,Happy
185,movie5,movie5-0283.jpg,movie5-0283-1.jpg,0.0984884947538376,0.01100804843008518,0.1098153069615364,0.4107404053211212,0.2887585759162903,0.010391037911176682,0.0707981064915657,141.5,Happy
84,movie5,movie5-0284.jpg,movie5-0284-1.jpg,0.007756488397717477,0.0005064796423539518,0.01742711290717125,0.9021252393722534,0.03476525843143463,0.0041259704157710075,0.03329354524612427,142.0,Happy
290,movie5,movie5-0285.jpg,movie5-0285-1.jpg,0.019012438133358955,0.0008261706680059433,0.08685299754142761,0.7210186123847961,0.15903028845787048,0.004534917417913675,0.008724578656256199,142.5,Happy
64,movie5,movie5-0286.jpg,movie5-0286-1.jpg,0.09782971441745758,0.0016847058432176711,0.14301489293575287,0.2268135249614716,0.3324044346809387,0.00872694607824087,0.1895258277654648,143.0,Sad
245,movie5,movie5-0403.jpg,movie5-0403-1.jpg,0.17119638621807098,0.002356242621317506,0.13924063742160794,0.1035454124212265,0.4349318146705627,0.008054477162659168,0.14067503809928894,201.5,Sad
90,movie5,movie5-0404.jpg,movie5-0404-1.jpg,0.012491484172642231,0.0003422772570047528,0.010298862121999264,0.898718535900116,0.01737615093588829,0.00843128561973572,0.052341509610414505,202.0,Happy
205,movie5,movie5-0405.jpg,movie5-0405-1.jpg,0.011288161389529705,0.0004916719626635313,0.014328660443425182,0.9037119746208192,0.034285910427570336,0.010216332972049713,0.025677282363176342,202.5,Happy
6,movie5,movie5-0406.jpg,movie5-0406-1.jpg,0.193364292383194,0.01387696247547865,0.14619597792625427,0.06322973221540451,0.5221067070960999,0.0129525912925601,0.04827367886900902,203.0,Sad
244,movie5,movie5-0407.jpg,movie5-0407-1.jpg,0.24278028309345245,0.017353573814034462,0.11611869931221007,0.03523185849189758,0.5298023223876953,0.00822399277240038,0.05048934742808342,203.5,Sad
70,movie5,movie5-0411.jpg,movie5-0411-1.jpg,0.012624988332390785,0.00025220552925020456,0.011809245683252813,0.8613814711570741,0.08049006015062332,0.002419799799099565,0.031022310256958008,205.5,Happy
228,movie5,movie5-0412.jpg,movie5-0412-1.jpg,0.04413251206278801,0.001422040513716638,0.030577965080738068,0.6768024563789368,0.20130158960819244,0.00840866006910801,0.03735478967428208,206.0,Happy
164,movie5,movie5-0413.jpg,movie5-0413-1.jpg,0.06457767635583878,0.0030896340031176805,0.056153003126382835,0.5204865336418152,0.3110102713108063,0.014702759683132172,0.029980171471834183,206.5,Happy
234,movie5,movie5-0414.jpg,movie5-0414-1.jpg,0.08213672041893005,0.004992862697690725,0.07670977711677551,0.3973381221294403,0.383196234703064,0.017140869051218033,0.038485351949930184,207.0,Happy
15,movie5,movie5-0415.jpg,movie5-0415-1.jpg,0.01896810717880726,0.0029032810125499964,0.023102404549717903,0.8223417401313782,0.1099415123462677,0.009486407972872255,0.013256458565592766,207.5,Happy
74,movie5,movie5-0416.jpg,movie5-0416-1.jpg,0.0138753280043602,0.0013736274559050796,0.026071306318044662,0.8504595160484314,0.05532868951559067,0.012860244140028955,0.04003124311566353,208.0,Happy
252,movie5,movie5-0417.jpg,movie5-0417-1.jpg,0.02880109287798405,0.0014765954110771418,0.03949688747525215,0.7578175067901611,0.12008684873580933,0.008523759432137012,0.04379727318882942,208.5,Happy
268,movie5,movie5-0418.jpg,movie5-0418-1.jpg,0.06508144736289978,0.00464639812707901,0.16517138481140134,0.2965559363365173,0.2985437512397766,0.02037010528147221,0.14963087439537048,209.0,Sad
202,movie5,movie5-0419.jpg,movie5-0419-1.jpg,0.0921529158949852,0.002264134120196104,0.2055089920759201,0.038901209831237786,0.5593484044075012,0.004565928131341934,0.09725847840309143,209.5,Sad
3,movie5,movie5-0420.jpg,movie5-0420-1.jpg,0.05933719873428345,0.0019338313722983005,0.08053427934646606,0.34556350111961365,0.3209783136844635,0.008542336523532867,0.1831105649471283,210.0,Happy
143,movie5,movie5-0421.jpg,movie5-0421-1.jpg,0.19485560059547424,0.00942409224808216,0.14910119771957395,0.013175361789762974,0.4672808051109314,0.005610696505755186,0.16055229306221008,210.5,Sad
148,movie5,movie5-0426.jpg,movie5-0426-1.jpg,0.10506017506122588,0.001966115785762668,0.10610762238502502,0.08181363344192505,0.6270644068717957,0.009544020518660544,0.06844405084848404,213.0,Sad
172,movie5,movie5-0427.jpg,movie5-0427-1.jpg,0.12267035245895384,0.004589317366480827,0.10358861088752748,0.2157403826713562,0.47713887691497797,0.005911368876695633,0.07036107033491135,213.5,Sad
65,movie5,movie5-0428.jpg,movie5-0428-1.jpg,0.1897761970758438,0.01312012318521738,0.12950986623764038,0.09574440866708757,0.4997480511665344,0.008080710656940937,0.06402071565389633,214.0,Sad
178,movie5,movie5-0430.jpg,movie5-0430-1.jpg,0.15542753040790558,0.011552085168659687,0.11771867424249648,0.3159075677394867,0.3356548547744751,0.02103989385068417,0.04269945621490479,215.0,Sad
181,movie5,movie5-0431.jpg,movie5-0431-1.jpg,0.08382710069417952,0.009860211983323095,0.1599743813276291,0.02298683486878872,0.6877120137214661,0.0066498760133981705,0.028989534825086594,215.5,Sad
36,movie5,movie5-0432.jpg,movie5-0432-1.jpg,0.13763967156410215,0.01424973737448454,0.16596335172653198,0.06293478608131409,0.573500394821167,0.018433470278978348,0.027278624475002292,216.0,Sad
278,movie5,movie5-0433.jpg,movie5-0433-1.jpg,0.154158353805542,0.004580894019454718,0.07367397844791412,0.4081102311611176,0.3340793251991272,0.004286294803023338,0.02111093886196613,216.5,Happy
45,movie5,movie5-0434.jpg,movie5-0434-1.jpg,0.04234011471271515,0.0011340276105329394,0.09463882446289062,0.489425539970398,0.28897738456726074,0.006888055708259344,0.07659605890512466,217.0,Happy
159,movie5,movie5-0435.jpg,movie5-0435-1.jpg,0.18433842062950132,0.009509322233498095,0.1547083705663681,0.21899820864200592,0.2816061973571777,0.033812761306762695,0.11702663451433183,217.5,Sad
295,movie5,movie5-0436.jpg,movie5-0436-1.jpg,0.05531379580497742,0.0030777545180171732,0.08343187719583511,0.5178865790367126,0.2994901239871979,0.006455635186284781,0.03434419631958008,218.0,Happy
54,movie5,movie5-0437.jpg,movie5-0437-1.jpg,0.13166046142578125,0.010086146183311941,0.2005393356084824,0.21894073486328125,0.3067593574523926,0.015175927430391312,0.1168380007147789,218.5,Sad
60,movie5,movie5-0438.jpg,movie5-0438-1.jpg,0.016929905861616138,0.0005201002932153641,0.01627614535391331,0.8914825916290283,0.043581627309322364,0.0049885744228959075,0.026221025735139847,219.0,Happy
18,movie5,movie5-0439.jpg,movie5-0439-1.jpg,0.005830494221299887,0.00010274555097566918,0.00897163152694702,0.9330570101737976,0.02718648500740528,0.0029623897280544047,0.02188926376402378,219.5,Happy
72,movie5,movie5-0440.jpg,movie5-0440-1.jpg,0.02488191798329353,0.0010527747217565775,0.034515436738729484,0.7605934739112854,0.12362916767597197,0.008210457861423492,0.047116879373788834,220.0,Happy
127,movie5,movie5-0441.jpg,movie5-0441-1.jpg,0.011774113401770592,0.0005059112445451318,0.02038294076919556,0.8068960905075073,0.08848081529140472,0.0023981458507478237,0.06956200301647186,220.5,Happy
217,movie5,movie5-0442.jpg,movie5-0442-1.jpg,0.025926660746335983,0.00042540708091109986,0.04193361476063728,0.7853897213935852,0.04214626550674439,0.010936261154711245,0.0932421162724495,221.0,Happy
163,movie5,movie5-0445.jpg,movie5-0445-1.jpg,0.08964162319898605,0.0030944745521992445,0.10586219280958176,0.33855825662612915,0.3924857676029205,0.007030388806015253,0.06332731992006302,222.5,Sad
288,movie5,movie5-0446.jpg,movie5-0446-1.jpg,0.09598716348409653,0.0012479969300329685,0.07422208040952682,0.3627108633518219,0.3075981140136719,0.007515077013522386,0.15071867406368256,223.0,Happy
9,movie5,movie5-0447.jpg,movie5-0447-1.jpg,0.06544644385576248,0.004359272308647633,0.06850350648164749,0.43409422039985657,0.38461604714393616,0.008032108657062055,0.03494840860366821,223.5,Happy
105,movie5,movie5-0448.jpg,movie5-0448-1.jpg,0.1019766852259636,0.004910132382065058,0.08305319398641586,0.3841503262519837,0.3816894888877869,0.013073059730231762,0.03114711306989193,224.0,Happy
132,movie5,movie5-0449.jpg,movie5-0449-1.jpg,0.08806408196687697,0.014257051050662994,0.12484144419431685,0.14674079418182373,0.5911195874214172,0.01438292395323515,0.02059402316808701,224.5,Sad
67,movie5,movie5-0450.jpg,movie5-0450-1.jpg,0.08609355241060257,0.00971162598580122,0.12363438308238985,0.236695259809494,0.4847451448440552,0.014066501520574093,0.04505348205566406,225.0,Sad
119,movie5,movie5-0451.jpg,movie5-0451-1.jpg,0.1157086417078972,0.022621383890509602,0.141827329993248,0.3296915888786316,0.3380908071994781,0.018864484503865242,0.03319571539759636,225.5,Sad
250,movie5,movie5-0452.jpg,movie5-0452-1.jpg,0.08578058332204819,0.00942919310182333,0.11035501211881638,0.4841375648975372,0.2266513407230377,0.032690435647964484,0.050955861806869514,226.0,Happy
136,movie5,movie5-0453.jpg,movie5-0453-1.jpg,0.21533434092998505,0.03610968589782715,0.17285703122615814,0.14004600048065186,0.3210196793079376,0.01164370309561491,0.10298952460289,226.5,Sad
77,movie5,movie5-0454.jpg,movie5-0454-1.jpg,0.06670790165662767,0.011676887050271034,0.031014762818813324,0.7533760070800781,0.08905602991580963,0.00990152359008789,0.03826694190502167,227.0,Happy
55,movie5,movie5-0455.jpg,movie5-0455-1.jpg,0.01684053242206574,0.001262680976651609,0.032751038670539856,0.9011023640632628,0.026514949277043343,0.006506487727165222,0.015021924860775469,227.5,Happy
150,movie5,movie5-0456.jpg,movie5-0456-1.jpg,0.15896177291870114,0.006180870346724987,0.16126403212547302,0.1855522096157074,0.21189306676387787,0.018723996356129646,0.2574240565299988,228.0,Neutral
182,movie5,movie5-0457.jpg,movie5-0457-1.jpg,0.07589750736951828,0.003611702937632799,0.1409112960100174,0.38369569182395935,0.3570467531681061,0.006496804766356945,0.032340157777071,228.5,Happy
116,movie5,movie5-0458.jpg,movie5-0458-1.jpg,0.4139507412910461,0.003225856693461537,0.11100465804338457,0.09848728775978087,0.2687283456325531,0.014323427341878412,0.09027978032827376,229.0,Anger
91,movie5,movie5-0459.jpg,movie5-0459-1.jpg,0.14234085381031036,0.006334709469228983,0.07294593006372453,0.3683415949344635,0.36446279287338257,0.006621908396482468,0.03895212709903717,229.5,Happy
274,movie5,movie5-0460.jpg,movie5-0460-1.jpg,0.019094549119472504,0.0002797403722070157,0.017030652612447742,0.8699572682380676,0.05601948872208595,0.005829831585288048,0.031788505613803864,230.0,Happy
284,movie5,movie5-0461.jpg,movie5-0461-1.jpg,0.017725758254528046,0.0013088996056467295,0.03366035595536232,0.7444679141044617,0.1183345541357994,0.005095353815704584,0.07940717786550522,230.5,Happy
40,movie5,movie5-0462.jpg,movie5-0462-1.jpg,0.05335327610373497,0.003320954041555524,0.1714264303445816,0.06815318018198012,0.6011934280395508,0.004211492370814085,0.0983411967754364,231.0,Sad
37,movie5,movie5-0470.jpg,movie5-0470-1.jpg,0.23971542716026306,0.007088782265782356,0.2402272969484329,0.02453911304473877,0.4029196500778198,0.004858493339270353,0.08065128326416016,235.0,Sad
241,movie5,movie5-0471.jpg,movie5-0471-1.jpg,0.3883179128170013,0.057381663471460335,0.17845846712589264,0.0030551885720342398,0.3543281853199005,0.004891904070973396,0.01356679666787386,235.5,Anger
46,movie5,movie5-0472.jpg,movie5-0472-1.jpg,0.2624158263206482,0.05016212910413742,0.15565867722034454,0.006906359922140837,0.5062126517295837,0.006514233537018299,0.012130185961723328,236.0,Sad
80,movie5,movie5-0473.jpg,movie5-0473-1.jpg,0.08163731545209885,0.011243542656302452,0.120152086019516,0.015605837106704712,0.7446852922439575,0.0052956780418753615,0.0213802382349968,236.5,Sad
25,movie5,movie5-0475.jpg,movie5-0475-1.jpg,0.11208557337522508,0.012487771920859814,0.1530797779560089,0.05778825283050538,0.6437533497810364,0.009754001162946224,0.011051329784095287,237.5,Sad
298,movie5,movie5-0476.jpg,movie5-0476-1.jpg,0.09359624981880188,0.016551190987229347,0.12130864709615707,0.02120016701519489,0.7314124107360841,0.006190216168761253,0.00974108465015888,238.0,Sad
82,movie5,movie5-0477.jpg,movie5-0477-1.jpg,0.1212422326207161,0.0232879389077425,0.14087362587451935,0.02166637405753136,0.6754680275917053,0.00634228577837348,0.011119471862912178,238.5,Sad
120,movie5,movie5-0478.jpg,movie5-0478-1.jpg,0.17310959100723267,0.028461903333663937,0.10875654965639114,0.05999250337481499,0.6132660508155823,0.008590214885771275,0.007823284715414047,239.0,Sad
266,movie5,movie5-0479.jpg,movie5-0479-1.jpg,0.12871921062469482,0.013918532058596613,0.158175989985466,0.01724251732230186,0.6608626842498779,0.007270085159689187,0.013810981065034866,239.5,Sad
13,movie5,movie5-0480.jpg,movie5-0480-1.jpg,0.08446919918060303,0.012359293177723885,0.12633086740970612,0.07322215288877487,0.6699634194374084,0.007147785741835833,0.02650732733309269,240.0,Sad
174,movie5,movie5-0481.jpg,movie5-0481-1.jpg,0.08375617861747743,0.011736462824046612,0.1314157396554947,0.06470466405153275,0.662523627281189,0.016951458528637886,0.02891173399984837,240.5,Sad
106,movie5,movie5-0482.jpg,movie5-0482-1.jpg,0.09228165447711943,0.017883803695440292,0.16060547530651093,0.20395514369010925,0.4628235697746277,0.023885970935225487,0.03856433555483818,241.0,Sad
144,movie5,movie5-0483.jpg,movie5-0483-1.jpg,0.08144287765026093,0.020534520968794826,0.1768496036529541,0.13001683354377747,0.5367513298988342,0.018211876973509792,0.03619296848773956,241.5,Sad
137,movie5,movie5-0484.jpg,movie5-0484-1.jpg,0.1339901089668274,0.011351014487445354,0.1490645706653595,0.15647171437740326,0.4473655521869659,0.013126852922141552,0.0886300653219223,242.0,Sad
191,movie5,movie5-0485.jpg,movie5-0485-1.jpg,0.09594365209341048,0.014824584126472471,0.13446921110153198,0.10431288182735443,0.5978353023529053,0.011171510443091393,0.04144276306033135,242.5,Sad
231,movie5,movie5-0486.jpg,movie5-0486-1.jpg,0.2421451061964035,0.05910054966807365,0.20840708911418915,0.07602321356534958,0.3721166551113129,0.024054141715168956,0.01815314032137394,243.0,Sad
138,movie5,movie5-0487.jpg,movie5-0487-1.jpg,0.10676604509353638,0.01583232916891575,0.13061659038066864,0.4014769494533539,0.2491907179355621,0.02130741998553276,0.0748099535703659,243.5,Happy
102,movie5,movie5-0488.jpg,movie5-0488-1.jpg,0.007263535168021917,0.0002645181084517389,0.019412506371736526,0.9039999842643738,0.04685075208544731,0.0032483083195984364,0.01896050199866295,244.0,Happy
146,movie5,movie5-0489.jpg,movie5-0489-1.jpg,0.1161186546087265,0.008596417494118214,0.1210252121090889,0.3285465240478516,0.38375577330589294,0.007065143436193465,0.034892257302999496,244.5,Sad
240,movie5,movie5-0490.jpg,movie5-0490-1.jpg,0.11061038076877594,0.005112909711897372,0.12249986827373505,0.2159547060728073,0.4997228085994721,0.0038656960241496563,0.04223361238837242,245.0,Sad
153,movie5,movie5-0491.jpg,movie5-0491-1.jpg,0.014985571615397932,0.00042913993820548063,0.02008167468011379,0.8523974418640137,0.07906130701303482,0.002439360367134213,0.03060542233288288,245.5,Happy
213,movie5,movie5-0492.jpg,movie5-0492-1.jpg,0.010631357319653034,0.000577345781493932,0.01850971207022667,0.8390132784843445,0.07912915945053099,0.005930811632424593,0.04620843008160591,246.0,Happy
49,movie5,movie5-0493.jpg,movie5-0493-1.jpg,0.1547241359949112,0.002837835578247905,0.19489894807338715,0.030552534386515617,0.4028050303459168,0.007087066769599914,0.20709438621997836,246.5,Sad
223,movie5,movie5-0494.jpg,movie5-0494-1.jpg,0.19612281024456024,0.021971553564071652,0.14785438776016235,0.06853555142879486,0.4618203341960907,0.006789089180529118,0.09690629690885544,247.0,Sad
101,movie5,movie5-0495.jpg,movie5-0495-1.jpg,0.4019482135772705,0.053166113793849945,0.09855302423238754,0.23158495128154755,0.11603599786758426,0.017048340290784836,0.08166338503360747,247.5,Anger
96,movie5,movie5-0496.jpg,movie5-0496-1.jpg,0.35507676005363464,0.018021933734416958,0.10664141178131104,0.10344696789979936,0.3711133599281311,0.010698807425796986,0.035000767558813095,248.0,Sad
296,movie5,movie5-0498.jpg,movie5-0498-1.jpg,0.2248338013887405,0.006695670075714588,0.1265910118818283,0.024141967296600345,0.5617398619651794,0.0075406860560178765,0.048457015305757516,249.0,Sad
216,movie5,movie5-0499.jpg,movie5-0499-1.jpg,0.12290406227111815,0.004268046002835035,0.12254628539085388,0.053970735520124435,0.6238468885421753,0.006764509249478579,0.06569954007863997,249.5,Sad
79,movie5,movie5-0500.jpg,movie5-0500-1.jpg,0.2704987525939941,0.020235739648342133,0.09518449008464812,0.33145856857299805,0.19837939739227292,0.03917957097291946,0.04506354033946991,250.0,Happy
289,movie5,movie5-0547.jpg,movie5-0547-1.jpg,0.1895442456007004,0.0077325268648564816,0.2502223253250122,0.007038778625428677,0.4162014722824097,0.061842679977416985,0.06741796433925629,273.5,Sad
56,movie5,movie5-0548.jpg,movie5-0548-1.jpg,0.18267279863357544,0.010890274308621885,0.1939397156238556,0.014140335842967032,0.5371716022491455,0.015940655022859573,0.045244619250297546,274.0,Sad
152,movie5,movie5-0549.jpg,movie5-0549-1.jpg,0.16074547171592712,0.005344407167285682,0.2655022442340851,0.031193070113658905,0.3315183818340301,0.09098157286643982,0.11471477150917052,274.5,Sad
169,movie5,movie5-0550.jpg,movie5-0550-1.jpg,0.13241790235042572,0.0031913013663142924,0.2444029301404953,0.02579985558986664,0.2895781993865967,0.11328110843896864,0.191328689455986,275.0,Sad
277,movie5,movie5-0551.jpg,movie5-0551-1.jpg,0.22217607498168945,0.007198928855359554,0.28464117646217346,0.014089910313487053,0.2642473578453064,0.13675254583358765,0.07089391350746155,275.5,Fear
171,movie5,movie5-0552.jpg,movie5-0552-1.jpg,0.3140040934085846,0.02516908943653107,0.24747180938720706,0.036223582923412316,0.1968848705291748,0.11962945014238358,0.06061708927154541,276.0,Anger
280,movie5,movie5-0554.jpg,movie5-0554-1.jpg,0.12075401097536087,0.01002338994294405,0.3624812364578247,0.10194329172372818,0.2281452864408493,0.08155623078346252,0.09509652107954024,277.0,Fear
192,movie5,movie5-0555.jpg,movie5-0555-1.jpg,0.12885130941867828,0.0040394919924438,0.17840667068958282,0.1360531449317932,0.4399120509624481,0.03831625729799271,0.07442116737365723,277.5,Sad
130,movie5,movie5-0566.jpg,movie5-0566-1.jpg,0.09612054377794266,0.004769341554492712,0.17356130480766296,0.2173752039670944,0.409471333026886,0.007319116033613681,0.0913832262158394,283.0,Sad
269,movie5,movie5-0570.jpg,movie5-0570-1.jpg,0.08950632810592651,0.006296209525316954,0.08341506868600845,0.3425659239292145,0.4352286756038666,0.006038095336407423,0.0369497686624527,285.0,Sad
121,movie5,movie5-0571.jpg,movie5-0571-1.jpg,0.03236627206206322,0.0025504352524876595,0.04702090099453926,0.7805032134056091,0.07960858941078186,0.015619932673871515,0.04233066737651825,285.5,Happy
2,movie5,movie5-0572.jpg,movie5-0572-1.jpg,0.031620427966117866,0.0025240445975214247,0.04713113233447075,0.7197373509407043,0.13149960339069364,0.012571909464895724,0.054915431886911385,286.0,Happy
201,movie5,movie5-0573.jpg,movie5-0573-1.jpg,0.028265522792935368,0.005215125158429146,0.046070866286754615,0.7102692723274231,0.17949524521827698,0.011037588119506836,0.01964637264609337,286.5,Happy
111,movie5,movie5-0574.jpg,movie5-0574-1.jpg,0.0414753220975399,0.009457796812057495,0.06940820068120956,0.6232061386108398,0.21340537071228027,0.023000316694378853,0.02004682645201683,287.0,Happy
44,movie5,movie5-0575.jpg,movie5-0575-1.jpg,0.05191158875823021,0.0119197778403759,0.08798833936452866,0.1710243672132492,0.6593162417411804,0.004723787307739258,0.013115829788148405,287.5,Sad
93,movie5,movie5-0577.jpg,movie5-0577-1.jpg,0.14837796986103058,0.0059458515606820575,0.1428900808095932,0.032568730413913734,0.6252757906913757,0.008079151622951029,0.036862347275018685,288.5,Sad
224,movie5,movie5-0578.jpg,movie5-0578-1.jpg,0.06366244703531265,0.007547448854893445,0.0928884744644165,0.14496654272079468,0.6662992835044861,0.006644406355917454,0.017991378903388974,289.0,Sad
23,movie5,movie5-0579.jpg,movie5-0579-1.jpg,0.08061723411083221,0.020861361175775528,0.11799588799476625,0.05730476975440979,0.6956443786621094,0.00859128590673208,0.0189850851893425,289.5,Sad
59,movie5,movie5-0580.jpg,movie5-0580-1.jpg,0.2354181408882141,0.010333826765418051,0.2284092605113983,0.21117661893367767,0.2710491120815277,0.01281161233782768,0.030801475048065182,290.0,Sad
156,movie5,movie5-0581.jpg,movie5-0581-1.jpg,0.01458640955388546,0.0006567913806065918,0.023746002465486526,0.691903293132782,0.24233226478099826,0.0015704871620982885,0.025204643607139587,290.5,Happy
257,movie5,movie5-0582.jpg,movie5-0582-1.jpg,0.0012753765331581235,1.5603201973135583e-05,0.0023395856842398643,0.9741072058677672,0.0064949425868690005,0.0015873255906626582,0.014179921709001063,291.0,Happy
281,movie5,movie5-0583.jpg,movie5-0583-1.jpg,0.0014188821660354733,3.7939651519991464e-05,0.0018703924724832175,0.9700212478637696,0.012190014123916626,0.0006693612085655332,0.013792040757834913,291.5,Happy
28,movie5,movie5-0585.jpg,movie5-0585-1.jpg,0.011836805380880831,0.0005831540329381825,0.032114721834659576,0.8572689294815063,0.07556858658790587,0.0051609608344733715,0.017466850578784943,292.5,Happy
154,movie5,movie5-0593.jpg,movie5-0593-1.jpg,0.18275345861911774,0.0021445429883897305,0.0895608589053154,0.1349901407957077,0.4339551329612732,0.0038641442079097033,0.1527317613363266,296.5,Sad
285,movie5,movie5-0594.jpg,movie5-0594-1.jpg,0.14345073699951172,0.007481873966753483,0.10614779591560364,0.4372493624687195,0.2703951001167297,0.007729462813585997,0.027545606717467308,297.0,Happy
10,movie5,movie5-0595.jpg,movie5-0595-1.jpg,0.1175420880317688,0.00445672357454896,0.2371145486831665,0.15371599793434146,0.4435074925422669,0.012561805546283722,0.031101308763027188,297.5,Sad
197,movie5,movie5-0596.jpg,movie5-0596-1.jpg,0.17979633808135986,0.007670261431485414,0.3109233677387237,0.0480002798140049,0.3615237474441528,0.03196538984775543,0.06012074649333954,298.0,Sad
180,movie5,movie5-0597.jpg,movie5-0597-1.jpg,0.09824340790510178,0.00960139837116003,0.36961245536804205,0.05155782029032707,0.4167514443397522,0.021332036703825,0.03290141746401787,298.5,Sad
99,movie5,movie5-0598.jpg,movie5-0598-1.jpg,0.15954133868217468,0.012477369047701359,0.3573749363422394,0.040028713643550866,0.3173505365848541,0.07863163203001022,0.03459552675485611,299.0,Fear
158,movie5,movie5-0599.jpg,movie5-0599-1.jpg,0.27817028760910034,0.057201847434043884,0.08533014357089996,0.2665955424308777,0.26387763023376465,0.01833552867174149,0.030489061027765274,299.5,Anger
94,movie5,movie5-0600.jpg,movie5-0600-1.jpg,0.04070260003209114,0.007934542372822763,0.030907191336154938,0.7993865609169006,0.08763732761144638,0.011247952468693256,0.022183824330568317,300.0,Happy
227,movie5,movie5-0602.jpg,movie5-0602-1.jpg,0.052776798605918884,0.010204548016190529,0.0340343713760376,0.7524760961532593,0.0760805606842041,0.020770622417330745,0.053656909614801414,301.0,Happy
267,movie5,movie5-0605.jpg,movie5-0605-1.jpg,0.1606886237859726,0.05986525118350983,0.15214137732982635,0.2993769645690918,0.20493073761463165,0.059950120747089386,0.06304696202278137,302.5,Happy
